doc_id,title,calories,protein,fat,sodium,rating,text_chunk
doc_09628,Sauteed Turkey Cutlets With Cranberry Orange Glaze,1116.0,46.0,74.0,1110.0,3.75,"Recipe: Sauteed Turkey Cutlets With Cranberry Orange Glaze.
Nutrition per serving: 1116 kcal | 46 g protein | 74 g fat | 1110 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: turkey.
Cooking method: quick & easy.
Additional attributes: chill, fall, fry, sauté."
doc_09630,Arctic Char With Cucumber-Feta Relish And Jalapeño-Goat Cheese Hush Puppies,460.0,14.0,43.0,290.0,3.75,"Recipe: Arctic Char With Cucumber-Feta Relish And Jalapeño-Goat Cheese Hush Puppies.
Nutrition per serving: 460 kcal | 14 g protein | 43 g fat | 290 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: pescatarian, sugar conscious.
Cuisine / style: general.
Meal type: dinner.
Main protein source: seafood.
Cooking method: quick & easy.
Additional attributes: cucumber, feta, no sugar added, peanut free, soy free, tree nut free, wheat/gluten-free."
doc_09631,Upstate Chili,691.0,79.0,18.0,1865.0,3.75,"Recipe: Upstate Chili.
Nutrition per serving: 691 kcal | 79 g protein | 18 g fat | 1865 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: bean, beef.
Cooking method: advance prep required.
Additional attributes: chile pepper, fall, winter."
doc_09632,Panfried Bean Burritos,665.0,20.0,45.0,1438.0,3.75,"Recipe: Panfried Bean Burritos.
Nutrition per serving: 665 kcal | 20 g protein | 45 g fat | 1438 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: bean.
Cooking method: standard.
Additional attributes: monterey jack, pan-fry, tortillas, vegetable."
doc_09633,Cornmeal-Crusted Flounder With Tartar Sauce,1151.0,27.0,93.0,1425.0,3.75,"Recipe: Cornmeal-Crusted Flounder With Tartar Sauce.
Nutrition per serving: 1151 kcal | 27 g protein | 93 g fat | 1425 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: egg, fish.
Cooking method: quick & easy.
Additional attributes: cornmeal, fry, mayonnaise, milk/cream, parsley."
doc_09635,Lemon Dill Baked Orzo With Gruyère,527.0,21.0,20.0,333.0,3.75,"Recipe: Lemon Dill Baked Orzo With Gruyère.
Nutrition per serving: 527 kcal | 21 g protein | 20 g fat | 333 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: side.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: celery, cheese, dill, lemon, no sugar added, pasta, peanut free, shallot, soy free, tree nut free, winter."
doc_09636,"Hot Smoked Salmon With Apples, Dried Cherries, Hazelnuts And Greens",719.0,52.0,44.0,5162.459999999999,3.75,"Recipe: Hot Smoked Salmon With Apples, Dried Cherries, Hazelnuts And Greens.
Nutrition per serving: 719 kcal | 52 g protein | 44 g fat | 5162 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: dinner.
Main protein source: fish, seafood.
Cooking method: standard.
Additional attributes: apple, cherry, hazelnut, leafy green, salmon, summer.
Note: this recipe has unusually extreme nutritional values."
doc_09639,Mexican-Style Cheese And Sausage Casserole,772.0,39.0,53.0,1319.0,3.75,"Recipe: Mexican-Style Cheese And Sausage Casserole.
Nutrition per serving: 772 kcal | 39 g protein | 53 g fat | 1319 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: casserole/gratin, cheddar, cheese, pepper, sausage, summer."
doc_09640,Potato And Garlic Soup With Herbs,304.0,11.0,8.0,87.0,3.75,"Recipe: Potato And Garlic Soup With Herbs.
Nutrition per serving: 304 kcal | 11 g protein | 8 g fat | 87 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), low-fat (5–14 g), very low-sodium (< 150 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: dairy free, healthy, kosher, sugar conscious, vegetarian.
Cuisine / style: general.
Meal type: appetizer, lunch, soup/stew.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: chive, fall, garlic, herb, no sugar added, peanut free, potato, soy free, tree nut free, wheat/gluten-free, winter."
doc_09641,Shrimp And Leek Linguine In White Wine Sauce,734.0,31.0,23.0,786.0,3.75,"Recipe: Shrimp And Leek Linguine In White Wine Sauce.
Nutrition per serving: 734 kcal | 31 g protein | 23 g fat | 786 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: shrimp.
Cooking method: quick & easy.
Additional attributes: hot pepper, leek, lemon, pasta, shellfish, spring."
doc_09643,Butternut Squash Soup With Pancetta And Tomatoes,235.0,10.0,9.0,194.0,3.75,"Recipe: Butternut Squash Soup With Pancetta And Tomatoes.
Nutrition per serving: 235 kcal | 10 g protein | 9 g fat | 194 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), low-fat (5–14 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: soup/stew.
Main protein source: pork.
Cooking method: standard.
Additional attributes: butternut squash, cornmeal, fall, tomato, vegetable, winter."
doc_09645,Salmon Steaks With Red-Wine Butter,851.0,46.0,66.0,681.0,3.75,"Recipe: Salmon Steaks With Red-Wine Butter.
Nutrition per serving: 851 kcal | 46 g protein | 66 g fat | 681 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: broil, orange, salmon."
doc_09649,"Farfalle With Chicken, Tomatoes, Caramelized Onions, And Goat Cheese",599.0,29.0,24.0,201.0,3.75,"Recipe: Farfalle With Chicken, Tomatoes, Caramelized Onions, And Goat Cheese.
Nutrition per serving: 599 kcal | 29 g protein | 24 g fat | 201 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: healthy, high fiber.
Cuisine / style: general.
Meal type: dinner, lunch.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: basil, goat cheese, low cal, onion, pasta, peanut free, soy free, summer, tomato, tree nut free."
doc_09650,"Spinach Salad With Shrimp, Fennel And Bacon-Balsamic Vinaigrette",472.0,32.0,30.0,1285.0,3.75,"Recipe: Spinach Salad With Shrimp, Fennel And Bacon-Balsamic Vinaigrette.
Nutrition per serving: 472 kcal | 32 g protein | 30 g fat | 1285 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: dinner, lunch, salad.
Main protein source: shrimp.
Cooking method: grill/barbecue.
Additional attributes: fennel, shellfish, spinach, summer, tomato."
doc_09651,Spiced Streusel Apple Pie,337.0,3.0,13.0,52.0,3.75,"Recipe: Spiced Streusel Apple Pie.
Nutrition per serving: 337 kcal | 3 g protein | 13 g fat | 52 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), low-fat (5–14 g), very low-sodium (< 150 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: nut.
Cooking method: bake.
Additional attributes: apple, fall, fruit, kidney friendly, peanut free, soy free, spice, walnut, winter."
doc_09652,Great Curry In A Hurry,493.0,38.0,30.0,134.0,3.75,"Recipe: Great Curry In A Hurry.
Nutrition per serving: 493 kcal | 38 g protein | 30 g fat | 134 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), very low-sodium (< 150 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: curry.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: poultry, sauté."
doc_09653,"Italian Turkey, Bean, And Tomato Soup",376.0,30.0,16.0,963.0,3.75,"Recipe: Italian Turkey, Bean, And Tomato Soup.
Nutrition per serving: 376 kcal | 30 g protein | 16 g fat | 963 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: dairy free.
Cuisine / style: general.
Meal type: appetizer, dinner, lunch, soup/stew.
Main protein source: bean, turkey.
Cooking method: quick & easy.
Additional attributes: no sugar added, peanut free, poultry, soy free, tomato, tree nut free."
doc_09659,Calcutta Lobster In Spinach And Yogurt Sauce,274.0,33.0,11.0,1295.0,3.75,"Recipe: Calcutta Lobster In Spinach And Yogurt Sauce.
Nutrition per serving: 274 kcal | 33 g protein | 11 g fat | 1295 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), low-fat (5–14 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: dairy, leafy green, shellfish, spring, yogurt."
doc_09661,Chicken With Mushrooms And Bacon,1091.0,84.0,74.0,505.0,3.75,"Recipe: Chicken With Mushrooms And Bacon.
Nutrition per serving: 1091 kcal | 84 g protein | 74 g fat | 505 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: bacon, mushroom, sauté."
doc_09662,"Baked Orzo With Shrimp, Tomato Sauce, And Feta",636.0,37.0,24.0,1701.0,3.75,"Recipe: Baked Orzo With Shrimp, Tomato Sauce, And Feta.
Nutrition per serving: 636 kcal | 37 g protein | 24 g fat | 1701 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: shrimp.
Cooking method: bake.
Additional attributes: cheese, fall, olive, pasta, shellfish, tomato."
doc_09663,Goat Cheese And Olive-Stuffed Chicken Breasts,367.0,39.0,22.0,234.0,3.75,"Recipe: Goat Cheese And Olive-Stuffed Chicken Breasts.
Nutrition per serving: 367 kcal | 39 g protein | 22 g fat | 234 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: bake, quick & easy.
Additional attributes: goat cheese, olive, spring."
doc_09668,Yam Soup With Coriander,193.0,10.0,7.0,145.0,3.75,"Recipe: Yam Soup With Coriander.
Nutrition per serving: 193 kcal | 10 g protein | 7 g fat | 145 mg sodium.
Nutrition profile: low-calorie (under 200 kcal), moderate-protein (10–24 g), low-fat (5–14 g), very low-sodium (< 150 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: healthy.
Cuisine / style: general.
Meal type: soup/stew.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: fall, herb, milk/cream, sweet potato/yam, wheat/gluten-free, yogurt."
doc_09669,Roast Fillet Of Beef With Chipotle Red Pepper Sauce And Mustard Chive Sauce,674.0,42.0,53.0,660.0,3.75,"Recipe: Roast Fillet Of Beef With Chipotle Red Pepper Sauce And Mustard Chive Sauce.
Nutrition per serving: 674 kcal | 42 g protein | 53 g fat | 660 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: roast.
Additional attributes: beef tenderloin, bell pepper, chill, chive, hot pepper, mustard."
doc_09670,Chocolate-Hazelnut Mousse,531.0,9.0,41.0,150.0,3.75,"Recipe: Chocolate-Hazelnut Mousse.
Nutrition per serving: 531 kcal | 9 g protein | 41 g fat | 150 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), low-protein (< 10 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: chill, chocolate, hazelnut, milk/cream, peanut free, soy free, valentine's day, wheat/gluten-free."
doc_09671,"Orecchiette With Savoy Cabbage, Peas, And Lemon Cream",636.0,20.0,19.0,555.0,3.75,"Recipe: Orecchiette With Savoy Cabbage, Peas, And Lemon Cream.
Nutrition per serving: 636 kcal | 20 g protein | 19 g fat | 555 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: cabbage, dill, lemon, milk/cream, pasta, pea, sauté."
doc_09672,Chicken In Riesling With Prunes And Cabbage,1588.0,92.0,110.0,432.0,3.75,"Recipe: Chicken In Riesling With Prunes And Cabbage.
Nutrition per serving: 1588 kcal | 92 g protein | 110 g fat | 432 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: dairy free, kosher, paleo.
Cuisine / style: general.
Meal type: dinner, lunch.
Main protein source: chicken.
Cooking method: roast.
Additional attributes: cabbage, fruit, peanut free, poultry, prune, sauté, soy free, spring, tree nut free, vegetable, wheat/gluten-free, winter."
doc_09674,Baked Eggs On Creamed Spinach,247.0,12.0,20.0,215.0,3.75,"Recipe: Baked Eggs On Creamed Spinach.
Nutrition per serving: 247 kcal | 12 g protein | 20 g fat | 215 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: vegetarian.
Cuisine / style: general.
Meal type: breakfast, brunch.
Main protein source: egg.
Cooking method: bake, quick & easy.
Additional attributes: milk/cream, spinach."
doc_09675,Olive And Mozzarella Orzo,320.0,13.0,14.0,368.0,3.75,"Recipe: Olive And Mozzarella Orzo.
Nutrition per serving: 320 kcal | 13 g protein | 14 g fat | 368 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), low-fat (5–14 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: lunch, side.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: casserole/gratin, mozzarella, no sugar added, olive, onion, pasta, peanut free, simmer, soy free, tomato, tree nut free, winter."
doc_09677,"Potato Gratin With Goat Cheese, Tomatoes, And Olives",400.0,10.0,20.0,406.0,3.75,"Recipe: Potato Gratin With Goat Cheese, Tomatoes, And Olives.
Nutrition per serving: 400 kcal | 10 g protein | 20 g fat | 406 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: side.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: casserole/gratin, goat cheese, olive, peanut free, potato, soy free, tomato, tree nut free, wheat/gluten-free, winter."
doc_09680,Roast Chicken With Asparagus And Tahini Sauce,2942.0,160.40999999999983,163.0,1734.0,3.75,"Recipe: Roast Chicken With Asparagus And Tahini Sauce.
Nutrition per serving: 2942 kcal | 160 g protein | 163 g fat | 1734 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: dairy free, kosher.
Cuisine / style: general.
Meal type: dinner.
Main protein source: chicken.
Cooking method: quick & easy, roast.
Additional attributes: asparagus, peanut free, poultry, sesame, soy free, spring, tree nut free, vegetable, wheat/gluten-free.
Note: this recipe has unusually extreme nutritional values."
doc_09682,"Artichokes With Romano, Cracked Pepper And Olive",598.0,18.0,48.0,1059.0,3.75,"Recipe: Artichokes With Romano, Cracked Pepper And Olive.
Nutrition per serving: 598 kcal | 18 g protein | 48 g fat | 1059 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: kosher, pescatarian, sugar conscious, vegetarian.
Cuisine / style: general.
Meal type: appetizer.
Main protein source: not specified.
Cooking method: steam.
Additional attributes: artichoke, cheese, no sugar added, peanut free, soy free, spring, tree nut free, vegetable, wheat/gluten-free."
doc_09683,Deviled Drumsticks,1968.0,160.40999999999983,123.0,1826.0,3.75,"Recipe: Deviled Drumsticks.
Nutrition per serving: 1968 kcal | 160 g protein | 123 g fat | 1826 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: lunch.
Main protein source: chicken.
Cooking method: bake, quick & easy.
Additional attributes: mayonnaise, mustard, spring.
Note: this recipe has unusually extreme nutritional values."
doc_09684,Chicken With Spicy Tomato Sauce,385.0,55.0,14.0,269.0,3.75,"Recipe: Chicken With Spicy Tomato Sauce.
Nutrition per serving: 385 kcal | 55 g protein | 14 g fat | 269 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), low-fat (5–14 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: healthy.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: poultry, sauté, tomato, winter."
doc_09685,Steamed Catfish In Banana Leaves,203.0,14.0,11.0,480.0,3.75,"Recipe: Steamed Catfish In Banana Leaves.
Nutrition per serving: 203 kcal | 14 g protein | 11 g fat | 480 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), low-fat (5–14 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: fish.
Cooking method: steam."
doc_09686,"Leek, Fennel And Poppy Seed Tart",654.0,13.0,45.0,391.0,3.75,"Recipe: Leek, Fennel And Poppy Seed Tart.
Nutrition per serving: 654 kcal | 13 g protein | 45 g fat | 391 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: brunch.
Main protein source: egg.
Cooking method: bake, roast.
Additional attributes: fennel, leek, milk/cream, onion, parmesan, peanut free, phyllo/puff pastry dough, poppy, soy free, tree nut free."
doc_09687,Frozen Raspberry Mousse,299.0,2.0,15.0,22.0,3.75,"Recipe: Frozen Raspberry Mousse.
Nutrition per serving: 299 kcal | 2 g protein | 15 g fat | 22 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (15–29 g), very low-sodium (< 150 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: frozen dessert, kidney friendly, milk/cream, peanut free, raspberry, sour cream, soy free, summer, tree nut free, wheat/gluten-free."
doc_09688,"Butternut Squash, Parmesan, And Sage Pizzas",281.0,11.0,4.0,565.0,3.75,"Recipe: Butternut Squash, Parmesan, And Sage Pizzas.
Nutrition per serving: 281 kcal | 11 g protein | 4 g fat | 565 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), very low-fat (< 5 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: butternut squash, fall, parmesan, sage."
doc_09689,"Linguine With Pecorino, Tomatoes, And Arugula",886.0,35.0,47.0,974.0,3.75,"Recipe: Linguine With Pecorino, Tomatoes, And Arugula.
Nutrition per serving: 886 kcal | 35 g protein | 47 g fat | 974 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: side.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: arugula, cheese, no sugar added, pasta, peanut free, shallot, soy free, summer, tomato, tree nut free."
doc_09690,Rotelle With Broccoli And Spicy Peanut Sauce,720.0,28.0,21.0,872.0,3.75,"Recipe: Rotelle With Broccoli And Spicy Peanut Sauce.
Nutrition per serving: 720 kcal | 28 g protein | 21 g fat | 872 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: boil, broccoli, pasta, peanut, soy sauce."
doc_09691,Braised Lamb Shanks With Garlic And Rosemary,889.0,79.0,56.0,1016.0,3.75,"Recipe: Braised Lamb Shanks With Garlic And Rosemary.
Nutrition per serving: 889 kcal | 79 g protein | 56 g fat | 1016 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: dairy free, paleo, sugar conscious.
Cuisine / style: general.
Meal type: dinner.
Main protein source: lamb.
Cooking method: standard.
Additional attributes: braise, garlic, herb, lamb shank, peanut free, rosemary, soy free, tree nut free, wheat/gluten-free, winter."
doc_09695,Cleansing Ginger-Chicken Soup,409.0,29.0,29.0,155.0,3.75,"Recipe: Cleansing Ginger-Chicken Soup.
Nutrition per serving: 409 kcal | 29 g protein | 29 g fat | 155 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: dairy free, healthy, kosher, low fat, low sodium, paleo, sugar conscious.
Cuisine / style: general.
Meal type: lunch.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: ginger, low cal, no sugar added, peanut free, poultry, simmer, soy free, spice, tree nut free, wheat/gluten-free."
doc_09697,Citrus-And-Clove-Marinated Shrimp,283.0,24.0,15.0,1845.0,3.75,"Recipe: Citrus-And-Clove-Marinated Shrimp.
Nutrition per serving: 283 kcal | 24 g protein | 15 g fat | 1845 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: dairy free, pescatarian, sugar conscious.
Cuisine / style: general.
Meal type: appetizer.
Main protein source: shrimp.
Cooking method: standard.
Additional attributes: citrus, clove, onion, peanut free, soy free, tree nut free, wheat/gluten-free, winter."
doc_09699,Sabayon Lingonberry Mousse,397.0,5.0,18.0,77.0,3.75,"Recipe: Sabayon Lingonberry Mousse.
Nutrition per serving: 397 kcal | 5 g protein | 18 g fat | 77 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (15–29 g), very low-sodium (< 150 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: berry, chill, freeze/chill, jam or jelly, kidney friendly, lingonberry, milk/cream, peanut free, soy free, tree nut free, wheat/gluten-free, winter."
doc_09701,Argentine-Style Beef With Chimichurri Sauce,692.0,35.0,58.0,92.0,3.75,"Recipe: Argentine-Style Beef With Chimichurri Sauce.
Nutrition per serving: 692 kcal | 35 g protein | 58 g fat | 92 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), very low-sodium (< 150 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: dairy free, sugar conscious.
Cuisine / style: general.
Meal type: dinner.
Main protein source: beef.
Cooking method: grill/barbecue.
Additional attributes: grill, no sugar added, onion, oregano, parsley, peanut free, soy free, tree nut free, wheat/gluten-free."
doc_09702,"Pasta With Greens, Goat Cheese And Raisins",1047.0,46.0,47.0,267.0,3.75,"Recipe: Pasta With Greens, Goat Cheese And Raisins.
Nutrition per serving: 1047 kcal | 46 g protein | 47 g fat | 267 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: healthy, high fiber, vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: chard, ginger, goat cheese, leafy green, lemon, onion, pasta, raisin, winter."
